,label,text
1273,1,"Irma washed the dishes, and Sally dried, and Floyd idled."
5576,0,She knocked himself on the head with a zucchini.
435,0,I explained to fix the sink.
3170,1,The baby dressed.
6394,1,Every woman who heard the news contributed to the fund.
450,0,What do you remember where we bought?
5388,0,She has enough of problems as it is.
983,0,The problem's knowledge is quite thorough.
2148,1,Carla hit the door.
4847,1,I wonder on which shelf John will put the book?
5487,1,It was such an awful picture that I tore it up.
6866,1,Harriet couldn't marry Mr Knightley but Emma could.
3235,1,Tony broke the window.
4769,1,This is the book which the teacher recommended.
4822,1,Fred knows which politician to support.
2676,1,Carla slid the book to Dale.
6657,1,Grandma is coming here tomorrow.
6214,1,What did you buy at the supermarket?
3746,1,Could it be more detrimental?
4977,1,The victims of the earthquake their property was destroyed in the disaster were given temporary housing by the government.
1071,1,These stories about himself worry John more than anything else.
3470,1,The box contains many tools.
289,1,"The folks up at corporate headquarters are the sort of people who the sooner you solve this problem, the more easily you'll satisfy."
8173,0,Keep myself clean!
2760,0,The rail holds easily.
7953,1,What I said was that we would go.
5104,1,What you should do is order one first.
3709,0,I know the truth and that you are innocent.
7210,0,What Mary donated was a lot of money to NPR.
4051,0,Tom tends for Mary to avoid confrontations.
177,1,"You should always lock your door, no matter how fancy the hotel."
6936,1,What she did was e-mail all her friends.
3445,1,Some sentences can go on and on and on and on.
5399,1,Harry got to be more of a celebrity.
6026,0,The cat was being eating.
3054,0,Susan whispered Rachel the news.
5207,1,Any professional dancer would be able to do it.
7101,1,"On this table, they put a lamp, and on that table, a radio."
7102,0,John didn't see Mary and Bill Sue.
5276,0,John is believed to be certain by everyone that Fred is crazy.
1067,1,Each other's houses seem to the women to be garish.
2219,1,Ellen and Helen argued.
2545,0,The books put on the table.
7801,1,There arrived a new actor.
5238,1,"It's fine that he paid and apologized, but I don't really care about his gratitude, or the money, or anything."
4361,1,Pat persuaded Leslie to be aggressive.
5681,1,The prudish linguist didn't enjoy looking at the internet.
7288,1,Mary should buy some flowers for her mother to arrange.
1995,1,"Tonight, what Bob cooked yesterday still tastes good, so tonight, what Bob cooked yesterday will be eaten up."
1194,1,Evidence that he was drunk will be presented.
2293,1,The witch turned him into a frog.
7742,1,He looked up the number.
916,1,"Sally suspected Joe, but he didn't Holly."
2081,1,Mary taught linguistics to John.
6345,1,John loves his puppy.
3402,0,Rose accompanied.
679,0,John perfectly learned French.
4131,1,"After the party, I asked myself why I had faxed invitations to everyone in my office building."
1404,1,"In this experiment, fourteen variables must be kept track of simultaneously."
2328,0,The judge saddled a prize to the winner.
2211,1,Anne and Cathy met.
7186,0,"Will Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow."
5908,1,It bit me on the leg.
1227,1,I yawned.
4324,0,We believed there to try to leave the country.
3183,0,She always wore.
4142,0,The characters in Shakespeare's Twelfth Night lives in a world that has been turned upside-down.
1829,0,I don't know the boy the flowers who Mary gave to.
7139,0,She her will put a picture of Bill on your desk before tomorrow.
6215,1,What is it likely for Beth to have bought at the supermarket?
3092,1,Ellen warned that melons were selling.
8097,0,He knows he.
7129,0,This girl in the red coat will put a picture of Bill it on your desk before tomorrow.
4473,0,I do not have sung.
6134,1,Dust fell on the bed.
2742,0,Carmen bought a dress to Mary.
7764,1,Jason would prefer Medea to have cursed Agamemnon.
688,1,John learned French perfectly almost immediately.
6935,1,You'll soon be owning all the land round here.
208,1,"The more articles he reads, the fewer people he thinks under the current circumstances will go into linguistics."
2274,0,Tamara poured the bowl with water.
6446,1,You may pick any five flowers.
3990,0,They want to wrote to her.
5921,1,Michael asked a question.
281,1,"Any senator seems to become more corrupt, if he talks to more lobbyists."
4028,1,There exists only one truly amphibian mammal.
6633,1,Maisie drove her car from Morningside to Leith on Wednesday.
4968,1,She bought John's book.
3881,1,They want to leave the meeting.
7569,1,Bill's mother saw him.
2300,0,That acorn will grow from a seed into an oak tree.
3468,0,The room contains many furniture.
7024,1,"We are open Saturdays, any national holiday, and on alternate."
1045,1,The men surrounded the fort.
6706,0,Too many salt damages vehicles.
3966,1,Frank hopes to persuade Harry to make the cook wash the dishes.
3290,1,A crowd of people remained in the square.
3591,1,The two boys looked up the high stairs.
8357,1,Gilgamesh misses Aphrodite
8463,1,That the answer is obvious upset Hermes.
134,1,"Keep your mouth shut tighter, the more John eats, OK?"
3907,0,John locked Fido in the garage and Mary did so in the room.
215,1,"The more people that you give beer to, the more people get sick."
1436,1,The boy's playing the piano loudly drove everyone crazy.
4733,1,John's bike got fixed or got stolen.
6869,1,Emma insulted Miss Bates and annoyed Mr Knightley.
2897,1,I broke the twig off of the branch.
5968,1,I have eaten the beef waffles.
7466,0,Has not Henri studied for his exam?
4538,1,"Sandy must have, too."
674,1,"We didn't particularly like, but nevertheless ate, the fish raw."
1923,1,Which girl did he give my binoculars to?
5161,1,I was wondering in which pocket it was that Kim had hidden the jewels.
3330,1,The hanging gardens are a sight to behold.
4236,1,News of Persephone and Demeter reach the great gods and goddesses of Olympus.
1507,1,Do you believe that somebody was looking for something?
3906,0,John gave a present to the student and Mary did the same thing to the teacher.
2388,0,Angela characterized Shelly a lifesaver.
4993,1,They denied the claim that they should report only to us.
2176,0,The answer knows easily.
7871,1,That monkey is eating the banana.
8132,1,Julie became a fond of Lloyd.
4568,0,George is having lived in Toledo for thirty years.
6426,1,Any bird flies.
8039,0,We kicked myself
1344,1,"The dumplings which Sasha is gobbling down faster than I can reheat them are extremely tasty, if I do say so."
1137,0,"We called my father, who had just turned 60, up."
3067,0,Ellen talked for Helen to come.
653,1,The cup emptied of water onto the ground.
320,1,They hit the ball.
530,1,Fruit hit the roof.
1426,1,The reporters expected that the principal would fire some teacher.
791,1,Mary considered John to have loved her.
4729,1,This bed was surely slept in by a huge guy last night.
6904,1,The vase stood on the table in the hall.
7434,1,John will have enthusiastically been eating cake.
5305,1,I worded the telegram tersely.
2993,1,Little children amuse easily.
1849,1,"We'll do it together, you and me."
607,1,The window broke from the force of the wind.
4294,1,Stephen believed Ben to be careful.
881,0,Lilly recounted a story to be remembered because Holly had recounted a story to be.
4226,1,Few approve of our remedy.
7726,1,What Julie became was fond of Lloyd.
1044,0,Every man lifted the table together.
6202,1,Fred saw a spaceship in the linguistics lounge?
993,1,This drug must first be tested on oneself.
1701,0,Maxwell isn't half the doctor that that he would be if he studied is certain.
4995,1,The day when Jim got fired was a sad day for everyone.
7165,1,This girl in the red coat will eat her breakfast before tomorrow and put a picture of Bill on your desk before tomorrow.
4334,1,Gregory appears to have wanted to be loyal to the company.
4792,0,John inquired that he should read it.
7363,1,I put the book on the desk on Sunday.
2039,1,I sent the package to the Antarctic.
8044,0,I am eating a mango and Gillian has too.
615,1,John loaded the bricks onto the truck.
7209,0,What Mary gave was a book to John.
373,1,The DA proved Jones guilty and the Assistant DA will prove Smith.
8149,1,They came running over the hill and through the woods
6677,1,Frank bought Jane the piano.
3339,1,A large ship appeared on the horizon.
1184,1,The shooting of the prisoners shocked me.
335,0,Marianne left not.
8431,0,What Jason asked whether was the potion was ready
5007,1,To please John is tough.
6412,1,Every restaurant that advertises in any of these papers happens to have four stars in the handbook.
4010,1,John made Mary cook Korean food.
6249,0,I want she to dance.
4592,0,"As a statesman, scarcely he could do anything worth mentioning."
3605,1,That ball sang a student.
1894,0,The door has seven holes in it and the window.
2954,0,I shaped a good loaf from this dough.
3854,0,In the garden stand a statue.
2947,1,David constructed the house.
5277,1,It disturbed him that people didn't like Fred.
4348,0,It said that Kim was happy.
6298,1,"John could bake something, but I'm not sure what."
5822,1,The panther's coat is dark black.
2831,1,The old cart banged against the new cart.
2330,1,The jeweller inscribed the name on the ring.
7890,1,Hera tried to appear to be happy.
393,1,It seems that it is likely that John will win.
4352,0,There is more chemical substances involved in nerve transmission.
5892,1,Chris hacked the computer apart with an axe.
2286,1,Clouds cleared from the sky.
811,1,There are strangers in that garden.
5127,1,I ate an apple.
165,1,"The higher the stakes, the lower his expectations."
7599,1,"The pictures of Bill, she put on your desk."
6270,1,Susan begged Bill to let her sing in the concert.
5699,1,We ate at a really fancy restaurant.
2885,0,Linda taped the wall with the picture.
4256,1,The power of your mind and the power of your body have a tight connection.
7646,1,Susan hopes herself to sleep.
7299,1,Pelé visited his uncle.
4189,0,One of the story has appeared in your newspaper.
4437,1,Has John sung a song?
4700,1,Whether this is feasible hasn't yet been determined.
469,1,The children were uneducated.
6159,1,John wants him to leave.
3022,1,I was hunting.
6291,1,The children admired photos of each other.
6210,1,John was bitten by an advertising executive.
7845,1,All the dragons have been slain.
4171,0,I read some book.
7106,0,Kim gave a dollar to Bobbie and a dime into his pocket.
3178,1,Celia brushed her hair.
8065,0,That monkeys is eating the banana.
3176,1,I shaved my chin.
4651,0,Kim is resembled by the model in nearly every detail.
8280,1,Which goddess did help us?
5581,0,Gary and Kevin ran himself into exhaustion.
7449,0,Mary prefers that Bill will come.
6753,0,"When did Fanny return, she found Tom Bertram very ill."
4208,1,Some of the water from melted snow also goes into the ground for plants.
