,label,text
5012,positive,"if ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing ."
5013,positive,"leigh is one of the rare directors who feels acting is the heart and soul of cinema . he allows his cast members to make creative contributions to the story and dialogue . this method almost never fails him , and it works superbly here ."
5014,positive,the entire movie establishes a wonderfully creepy mood .
5015,positive,"i found the ring moderately absorbing , largely for its elegantly colorful look and sound ."
5016,positive,"the filmmakers want nothing else than to show us a good time , and in their cheap , b movie way , they succeed ."
5017,positive,amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances .
5018,positive,"rabbit-proof fence will probably make you angry . but it will just as likely make you weep , and it will do so in a way that doesn't make you feel like a sucker ."
5019,positive,"both heartbreaking and heartwarming . . . just a simple fable done in an artless sytle , but it's tremendously moving ."
5020,positive,"the film's sense of imagery gives it a terrible strength , but it's propelled by the acting ."
5021,positive,"strange it is , but delightfully so ."
5022,positive,"elegant , mannered and teasing ."
5023,positive,an average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son's discovery of his homosexuality .
5024,positive,the ingenuity that parker displays in freshening the play is almost in a class with that of wilde himself .
5025,positive,"decasia is what has happened already to so many silent movies , newsreels and the like . the unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful ."
5026,positive,"a droll , bitchy frolic which pokes fun at the price of popularity and small-town pretension in the lone star state ."
5027,positive,ryan gosling . . . is at 22 a powerful young actor .
5028,positive,"a minor work yet there's no denying the potency of miller's strange , fleeting brew of hopeful perseverance and hopeless closure ."
5029,positive,the film is a verbal duel between two gifted performers .
5030,positive,you'll get the enjoyable basic minimum . but not a whit more .
5031,positive,what a great way to spend 4 units of your day .
5032,positive,as simple and innocent a movie as you can imagine . this is a movie you can trust .
5033,positive," "" it's all about the image . """
5034,positive,feral and uncomfortable .
5035,positive,maybe thomas wolfe was right : you can't go home again .
5036,positive,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience ."
5037,positive,"i've never bought from telemarketers , but i bought this movie ."
5038,positive,"perfectly pitched between comedy and tragedy , hope and despair , about schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness ."
5039,positive,"the funny thing is , i didn't mind all this contrived nonsense a bit ."
5040,positive,"a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it's based on true events somehow makes it all the more compelling ."
5041,positive,an entertaining documentary that freshly considers arguments the bard's immortal plays were written by somebody else .
5042,positive,"a highly spirited , imaginative kid's movie that broaches neo-augustinian theology : is god stuck in heaven because he's afraid of his best-known creation ?"
5043,positive,"call it magic realism or surrealism , but miss wonton floats beyond reality with a certain degree of wit and dignity ."
5044,positive,the director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut .
5045,positive,it's a satisfying summer blockbuster and worth a look .
